0x00110000: Mth::IsInfinity
0x003ba4e8: Obj::CSkater::UpdateShadow
0x003ba4f0: Obj::CSkater::GetHeapIndex
0x003ba4f8: Obj::CSkater::CSkater
0x003ba518: Obj::CWalkComponent::ReadyWalkState
0x003ba7f0: Obj::CWalkComponent::CleanUpWalkState
0x003ba818: Obj::CWalkComponent::CollideWithOtherSkaterLost
0x003ba838: Obj::CWalkComponent::ForceToAirState
0x003ba8b8: Obj::CWalkComponent::set_state
0x003baad0: Obj::CWalkComponent::go_on_ground_state
0x003bacf0: Obj::CWalkComponent::calculate_horizontal_speed_and_facing
0x003bb4c0: Obj::CWalkComponent::update_turn_values
0x003bb5d8: Obj::CWalkComponent::update_walking_feelers
0x003bb670: Obj::CSkater::Construct
0x003bbb58: Obj::CWalkComponent::adjust_horizonal_vel_for_environment
0x003bc4d8: Obj::CWalkComponent::adjust_facing_for_adjusted_horizontal_vel
0x003bc730: Obj::CWalkComponent::adjust_desired_speed_for_slope
0x003bc8f8: Obj::CWalkComponent::respond_to_ground
0x003bcbe8: Obj::CSkater::Init
0x003bcd90: Obj::CSkater::UpdateStats
0x003bce90: Obj::CWalkComponent::adjust_curb_float_height
0x003bd1a8: Obj::CWalkComponent::account_for_movable_contact
0x003bd320: Obj::CSkater::UpdateSkaterInfo
0x003bd358: Obj::CWalkComponent::jump
0x003bd7c0: Obj::CSkater::_CSkater
0x003bd8b0: Obj::CWalkComponent::adjust_jump_for_ceiling_obstructions
0x003bda18: Obj::CSkater::Reset
0x003bdab0: Obj::CWalkComponent::go_in_air_state
0x003bdd50: Obj::CSkater::DeleteResources
0x003bde68: Obj::CSkater::ResetStates
0x003bdf88: Obj::CWalkComponent::control_horizontal_vel
0x003be058: Obj::CSkater::ResetAnimation
0x003be160: Obj::CSkater::ResetInitScript
0x003be268: Obj::CWalkComponent::adjust_vertical_vel_for_ceiling
0x003be2a8: Obj::CSkater::ResetPhysics
0x003be428: Obj::CWalkComponent::check_for_landing
0x003be4c8: Obj::CSkater::HideSkater
0x003be538: Obj::CSkater::PlaySkaterStream
0x003be880: Obj::CWalkComponent::maybe_wallrunup
0x003bec68: Obj::CWalkComponent::handle_wall_run_up
0x003bed78: Obj::CSkater::CallMemberFunction
0x003bf140: Obj::CWalkComponent::maybe_wallflip
0x003bf1c8: Obj::CWalkComponent::handle_wallflip
0x003bf5d8: Obj::CWalkComponent::go_wall_state
0x003bf660: Obj::CWalkComponent::handle_wallrun
0x003bfc08: Obj::CSkater::SparksOn
0x003bfc90: Obj::CSkater::SparksOff
0x003bfcf8: Obj::CSkater::JumpToScript
0x003bfdd8: Obj::CSkater::GetDisplayMatrix
0x003bfdf0: Obj::CSkater::UpdateCustomLogo
0x003c00d8: Obj::CWalkComponent::HandleGroundFeeler
0x003c0160: Obj::CWalkComponent::HandleLightingGroundFeeler
0x003c0188: Obj::CWalkComponent::uber_frig
0x003c03b0: Obj::CSkater::Resync
0x003c0430: Obj::CSkater::RemoveFromCurrentWorld
0x003c04a8: Obj::CSkater::AddToCurrentWorld
0x003c04e0: Obj::CSkater::SwitchOnSkaterShadow
0x003c04e8: Obj::CWalkComponent::check_for_passing_through_collision
0x003c0730: Obj::CSkater::IsInWorld
0x003c0738: Obj::CSkater::GetDisplayName
0x003c0768: Obj::CWalkComponent::lerp_upright
0x003c07e0: Obj::CSkater::AddCATInfo
0x003c08a0: Obj::CWalkComponent::transition_lerp_upright
0x003c0a00: Obj::CWalkComponent::check_for_wall_push
0x003c0a88: Obj::CWalkComponent::maybe_jump_low_barrier
0x003c0af8: Obj::CSkater::LoadCATInfo
0x003c0d38: Obj::CSkater::AddStatGoalInfo
0x003c0d98: Obj::CSkater::LoadStatGoalInfo
0x003c0df8: Obj::CSkater::AddAbilitiesInfo
0x003c0e60: Obj::CSkater::LoadAbilitiesInfo
0x003c0ec8: Obj::CSkater::SetRigidBodyCollisionRadiusBoost
0x003c0ee8: Obj::CSkater::SkaterLaunchDirtyProjectile
0x003c1200: Obj::CWalkComponent::go_hop_state
0x003c1368: Obj::CWalkComponent::maybe_mount_ghost_board
0x003c1550: Obj::CWalkComponent::maybe_in_air_acid_drop
0x003c1630: Obj::CWalkComponent::leave_movable_contact_for_air
0x003c1750: global constructors keyed to c__skate7_code_sk_objects_skater.cppK0aaaa
0x003c1770: pre_main
0x003c17b8: post_main
0x003c17e0: main
0x003c17e8: Obj::CWalkComponent::calculate_anim_wait_facing_drift_parameters
0x003c18b8: Obj::CWalkComponent::go_anim_wait_state
0x003c1d28: Obj::CWalkComponent::anim_wait_complete
0x003c1e40: Obj::CWalkComponent::maybe_stick_to_rail
0x003c2568: Obj::CWalkComponent::setup_collision_cache
0x003c26a8: Obj::CWalkComponent::update_critical_point_offset
0x003c2978: Obj::CWalkComponent::update_display_offset
0x003c2a08: Obj::CWalkComponent::adjust_pos_for_false_wall
0x003c2b40: Obj::CWalkComponent::extract_state_from_object
0x003c2c60: Obj::CWalkComponent::copy_state_into_object
0x003c2fe0: Obj::CWalkComponent::get_controller_input
0x003c3220: Obj::CWalkComponent::calculate_desired_speed
0x003c33f8: Obj::CWalkComponent::calculate_feeler_offset_direction
0x003c3498: Obj::CWalkComponent::determine_stand_pos
0x003c3530: mat_test
0x003c35c8: Spt::SingletonPtr_Obj::CTracker_::_SingletonPtr
0x003c35e0: Obj::CWalkComponent::update_run_speed_factor
0x003c3640: Spt::SingletonPtr_Mlp::Manager_::_SingletonPtr
0x003c36a0: Obj::CWalkComponent::smooth_anim_speed
0x003c36b8: Spt::SingletonPtr_Mdl::Manager_::_SingletonPtr
0x003c3730: Spt::SingletonPtr_SIO::Manager_::_SingletonPtr
0x003c3780: Obj::CWalkComponent::set_camera_overrides
0x003c37a8: Spt::SingletonPtr_Mc::Manager_::_SingletonPtr
0x003c3820: Spt::SingletonPtr_File::CAsyncFilePoll_::_SingletonPtr
0x003c3898: Spt::SingletonPtr_Dbg::CScriptDebugger_::_SingletonPtr
0x003c3910: Spt::SingletonPtr_Ass::CAssMan_::_SingletonPtr
0x003c3988: Spt::SingletonPtr_Script::CScriptCache_::_SingletonPtr
0x003c3a00: Spt::SingletonPtr_Sfx::CSfxManager_::_SingletonPtr
0x003c3a78: Spt::SingletonPtr_Net::Manager_::_SingletonPtr
0x003c3af0: Spt::SingletonPtr_Obj::CCompositeObjectManager_::_SingletonPtr
0x003c3b10: Obj::CWalkComponent::get_gravity
0x003c3b68: Spt::SingletonPtr_Obj::CCompositeObjectInstanceInterface_::_SingletonPtr
0x003c3be0: Spt::SingletonPtr_Obj::CTrickObjectManager_::_SingletonPtr
0x003c3be8: Obj::CWalkComponent::GetFacing
0x003c3bf0: Obj::CWalkComponent::MembFunc_Walk_Ground
0x003c3c00: Obj::CWalkComponent::MembFunc_Walk_Air
0x003c3c10: Obj::CWalkComponent::MembFunc_Walk_Hang
0x003c3c20: Obj::CWalkComponent::MembFunc_Walk_Ladder
0x003c3c30: Obj::CWalkComponent::MembFunc_Walk_AnimWait
0x003c3c40: Obj::CWalkComponent::MembFunc_Walk_GetStateTime
0x003c3c58: Spt::SingletonPtr_Game::CGameMode_::_SingletonPtr
0x003c3c98: Obj::CWalkComponent::MembFunc_Walk_Jump
0x003c3cc8: Obj::CWalkComponent::MembFunc_Walk_GetSpeedScale
0x003c3cd0: Spt::SingletonPtr_Obj::CPlayerProfileManager_::_SingletonPtr
0x003c3d48: Spt::SingletonPtr_Records::CGameRecords_::_SingletonPtr
0x003c3dc0: Spt::SingletonPtr_Game::CGame_::_SingletonPtr
0x003c3de8: Obj::CWalkComponent::MembFunc_Walk_ScaleAnimSpeed
0x003c3e38: Spt::SingletonPtr_Mdl::Skate_::_SingletonPtr
0x003c3eb0: Spt::SingletonPtr_Mdl::FrontEnd_::_SingletonPtr
0x003c3ec0: Obj::CWalkComponent::MembFunc_Walk_AnimWaitComplete
0x003c3ee0: Obj::CWalkComponent::MembFunc_Walk_GetHangInitAnimType
0x003c3f10: Obj::CWalkComponent::MembFunc_Walk_IsHangingFromWall
0x003c3f20: Obj::CWalkComponent::MembFunc_Walk_GetStateDuration
0x003c3f28: Spt::SingletonPtr_GameNet::Manager_::_SingletonPtr
0x003c3fa0: Spt::SingletonPtr_Net::CSessionManager_::_SingletonPtr
0x003c3fb8: Obj::CWalkComponent::MembFunc_Walk_GetPreviousState
0x003c3ff8: Obj::CWalkComponent::MembFunc_Walk_GetState
0x003c4018: Spt::SingletonPtr_Ed::CParkEditor_::_SingletonPtr
0x003c4038: Obj::CWalkComponent::MembFunc_Walk_SetState
0x003c4090: Spt::SingletonPtr_Front::CScreenElementManager_::_SingletonPtr
0x003c40b8: Obj::CWalkComponent::MembFunc_Walk_GetHangAngle
0x003c4108: Spt::SingletonPtr_Obj::CNodeArrayManager_::_SingletonPtr
0x003c4180: Spt::SingletonPtr_Game::CTODManager_::_SingletonPtr
0x003c4198: Obj::CWalkComponent::MembFunc_ReleaseHang
0x003c41b8: Obj::CWalkComponent::MembFunc_Walk_SetForwardControlLock
0x003c41f0: Obj::CWalkComponent::MembFunc_Walk_ForceToAirFromHang
0x003c41f8: Spt::SingletonPtr_Game::CCompassManager_::_SingletonPtr
0x003c4230: Obj::CWalkComponent::MembFunc_Walk_SetAnimWaitFactors
0x003c4270: Spt::SingletonPtr_Game::CTransitionAreaManager_::_SingletonPtr
0x003c4290: Obj::CWalkComponent::MembFunc_UpdateWalkingAnimInfo
0x003c42b0: Obj::CWalkComponent::MembFunc_Walk_TurningLeft
0x003c42d0: Obj::CWalkComponent::MembFunc_Walk_TurningRight
0x003c42e8: Nx::Zone::add_defer
0x003c42f0: Obj::CWalkComponent::MembFunc_Walk_ForwardBoost
0x003c4350: Obj::CWalkComponent::MembFunc_Walk_ResetPeakHeight
0x003c4360: Obj::CWalkComponent::MembFunc_Walk_GetHeightDrop
0x003c4390: Obj::CWalkComponent::MembFunc_Walk_GetPrevAirVertVel
0x003c43c0: Obj::CWalkComponent::MembFunc_Walk_RestoreCamera
0x003c43d0: Obj::CWalkComponent::MembFunc_Walk_UseMovieCamera
0x003c43e0: Obj::CWalkComponent::MembFunc_Walk_EnterIndoors
0x003c43f0: Obj::CWalkComponent::MembFunc_Walk_ExitIndoors
0x003c4400: Obj::CWalkComponent::MembFunc_Walk_IsIndoors
0x003c4410: Obj::CWalkComponent::MembFunc_Walk_StartGroundTrick
0x003c4420: Obj::CWalkComponent::MembFunc_Walk_EndGroundTrick
0x003c4480: Nx::Zone::num_pending_defers
0x003c4490: Nx::Zone::CreateZoneFilename
0x003c45d8: Nx::Zone::zone_chunk_load_callback
0x003c47b8: Nx::Zone::load_zone_callback
0x003c4c00: Nx::Zone::unload_ped_parts_pak
0x003c4cf8: global constructors keyed to c__skate7_code_sk_components_WalkComponent.cppudaaaa
0x003c4d18: Obj::CWalkComponent::maybe_drop_to_hang
0x003c4d60: Nx::Zone::s_ped_pak_loaded_callback
0x003c4d78: Nx::Zone::load_ped_parts_pak
0x003c5058: Nx::Zone::load_zone
0x003c5158: Nx::Zone::load_zone
0x003c5198: Nx::Zone::begin_unload_zone
0x003c54d8: Nx::Zone::end_unload_zone
0x003c5528: Nx::Zone::should_zone_be_loaded
0x003c5660: Nx::Zone::load_linked_zones
0x003c56b8: Obj::CWalkComponent::drop_to_hang_complete
0x003c5778: Obj::CWalkComponent::maybe_grab_to_hang
0x003c5810: Nx::Zone::begin_unload_unlinked_zones
0x003c58b8: Nx::Zone::end_unload_unlinked_zones
0x003c5960: Nx::Zone::sRefreshLinkedZones
0x003c59e0: Nx::Zone::sGetNumDefers
0x003c59f0: Nx::Zone::ScriptSetPakZoneFolder
0x003c5a38: Nx::Zone::ScriptBlockPakSceneSetting
0x003c5ad0: Nx::Zone::ScriptStartPakLoad
0x003c5bb8: Nx::Zone::ScriptBeginUnloadUnlinkedZones
0x003c5c60: Nx::Zone::ScriptEndUnloadUnlinkedZones
0x003c5d08: Nx::Zone::ScriptBeginUnloadAllZones
0x003c5da0: Nx::Zone::ScriptEndUnloadAllZones
0x003c5e38: Nx::Zone::ScriptCreateZoneMap
0x003c6060: Obj::CWalkComponent::FilterHangRail
0x003c6258: Nx::Zone::ScriptDestroyZoneMap
0x003c62d8: Nx::Zone::ScriptRefreshZoneSizes
0x003c6300: Nx::Zone::ScriptSetCurrentZone
0x003c63a8: Nx::Zone::ScriptGetCurrentZoneName
0x003c64c8: Nx::Zone::ScriptSetSaveZoneNameToCurrent
0x003c6540: Nx::Zone::ScriptGetSaveZoneName
0x003c65d0: Nx::Zone::ScriptFinishPendingZoneLoads
0x003c6648: Obj::CWalkComponent::investigate_hang_rail_vicinity
0x003c6658: Nx::Zone::ScriptLoadPedPak
0x003c66e0: Nx::Zone::ScriptUnloadPedPak
0x003c6760: Nx::Zone::ScriptPedPakLoaded
0x003c6788: Nx::Zone::ScriptZoneLoaded
0x003c6860: Nx::Zone::sIsZoneLoaded
0x003c68f0: Nx::Zone::sGetCurrentZoneEntry
0x003c6900: Nx::Zone::sGetCurrentZoneFolder
0x003c6910: Nx::Zone::sGetCurrentZoneName
0x003c69c8: Nx::Zone::sSetCurrentScene
0x003c6a70: Obj::CWalkComponent::vertical_hang_obstruction_check
0x003c6c60: Nx::Zone::sGetMap
0x003c6c70: Nx::Zone::sUpdate
0x003c6c98: Obj::CWalkComponent::go_hang_state
0x003c6d28: Nx::Zone::sRenderDebugMap
0x003c6e48: global constructors keyed to c__skate7_code_sk_zone.cppRNaaaa
0x003c6e68: Dbg::RegisterAssertInfoCallback
0x003c6e88: Dbg::print_assert_info
0x003c6fa0: Script::GetCFunctionLookupTableSize
0x003c6fa8: Script::GetNumMemberFunctions
0x003c6fc8: Nx::CEngine::ScriptWeatherUpdateGrid
0x003c6ff0: Nx::CEngine::ScriptWeatherSetRainHeight
0x003c7020: Nx::CEngine::ScriptWeatherSetRainFrames
0x003c7050: Nx::CEngine::ScriptWeatherSetRainLength
0x003c7080: Nx::CEngine::ScriptWeatherSetRainBlendMode
0x003c70b0: Nx::CEngine::ScriptWeatherSetRainRate
0x003c70e0: Nx::CEngine::ScriptWeatherSetRainColor
0x003c7110: Nx::CEngine::ScriptWeatherSetSplashRate
0x003c7140: Nx::CEngine::ScriptWeatherSetSplashLife
0x003c7170: Nx::CEngine::ScriptWeatherSetSplashSize
0x003c71a0: Nx::CEngine::ScriptWeatherSetSplashColor
0x003c71d0: Nx::CEngine::ScriptWeatherSetSplashBlendMode
0x003c7200: Nx::CEngine::ScriptWeatherSetSnowHeight
0x003c7230: Nx::CEngine::ScriptWeatherSetSnowFrames
0x003c7260: Nx::CEngine::ScriptWeatherSetSnowSize
0x003c7290: Nx::CEngine::ScriptWeatherSetSnowBlendMode
0x003c72c0: Nx::CEngine::ScriptWeatherSetSnowRate
0x003c72f0: Nx::CEngine::ScriptWeatherSetSnowColor
0x003c7320: Nx::CEngine::ScriptWeatherSetSnowActive
0x003c7350: Nx::CEngine::ScriptWeatherSetRainActive
0x003c7380: Nx::CEngine::sScreenEffectsOverrideOn
0x003c73b0: Nx::CEngine::sScreenEffectsOverrideOff
0x003c73e0: Nx::CEngine::sScreenEffects_BrightnessParams
0x003c7410: Nx::CEngine::sScreenEffects_ScreenBlurParams
0x003c7440: Nx::CEngine::sScreenEffects_DOFParams
0x003c7470: Nx::CEngine::sScreenEffects_ShadowVolumeParams
0x003c74a0: Nx::CEngine::sScreenEffects_NoiseParams
0x003c74d0: Nx::CEngine::sScreenEffects_ShaderOverrideParams
0x003c74f8: Obj::CWalkComponent::hang_movement
0x003c7500: Nx::CEngine::sScreenEffects_SetScreenDeadZoneOn
0x003c7530: Nx::CEngine::sScreenEffects_SetScreenDeadZoneOff
0x003c7560: dump_open
0x003c7600: dump_flush
0x003c7668: dump_printf
0x003c7888: Obj::CWalkComponent::check_environment_for_hang_movement_collisions
0x003c7900: dump_close
0x003c7928: CFuncs::ScriptDummyCommand
0x003c7930: CFuncs::SetActiveCamera
0x003c7a88: CFuncs::ScriptGetCustomSkaterFilename
0x003c7b68: CFuncs::ScriptSetCustomSkaterFilename
0x003c7c00: CFuncs::ScriptCreateFromNode
0x003c8128: Obj::CWalkComponent::move_onto_neighboring_hang_rail
0x003c8370: Obj::CWalkComponent::set_pos_from_hang_rail_state
0x003c8578: Obj::CWalkComponent::find_next_rail
0x003c88a0: Obj::CWalkComponent::maybe_pull_up_from_hang
0x003c8ab0: CFuncs::ScriptCreateFromNodeName
0x003c8b30: CFuncs::MaybeKillObject
0x003c8bf8: CFuncs::ScriptKillFromNodeName
0x003c8ec0: Obj::CWalkComponent::pull_up_from_hang_to_ground_complete
0x003c8f68: Obj::CWalkComponent::pull_up_from_hang_to_air_complete
0x003c8fd8: Obj::CWalkComponent::get_hang_display_offset
0x003c9060: Obj::CWalkComponent::get_hang_critical_point_vert_offset
0x003c9120: Obj::CWalkComponent::maybe_climb_up_ladder
0x003c9330: CFuncs::DoNodeAction
0x003c9348: Obj::CWalkComponent::maybe_climb_down_ladder
0x003c9538: Obj::CWalkComponent::maybe_grab_to_ladder
0x003c95a0: CFuncs::ScriptNodeExists
0x003c95d0: CFuncs::ScriptCreateFromStructure
0x003c95f0: CFuncs::ScriptCreate
0x003c9638: CFuncs::ScriptSetObjectColor
0x003c9658: CFuncs::ScriptKill
0x003c9660: Obj::CWalkComponent::move_to_ladder_bottom_complete
0x003c9678: CFuncs::ScriptVisible
0x003c9698: CFuncs::ScriptInvisible
0x003c96b8: CFuncs::ScriptShatter
0x003c9738: Obj::CWalkComponent::move_to_ladder_top_complete
0x003c9810: Obj::CWalkComponent::FilterLadderUpRail
0x003c9858: CFuncs::ScriptSetLightGroup
0x003c9878: CFuncs::CleanupBeforeParseNodeArray
0x003c9880: CFuncs::ParseNodeArray::get_state_text
0x003c98f0: CFuncs::ParseNodeArray::PrintStatus
0x003c9a90: CFuncs::ParseNodeArray::MultiParseNodeArrayBusy
0x003c9a98: Obj::CWalkComponent::FilterLadderDownRail
0x003c9ac0: CFuncs::ParseNodeArray::MultiParseNodeArray
0x003c9be0: Obj::CWalkComponent::FilterLadderAirGrabRail
0x003c9e70: Obj::CWalkComponent::go_ladder_state
0x003c9f90: Obj::CWalkComponent::ladder_movement
0x003ca260: Obj::CWalkComponent::slide_down_ladder
0x003ca410: Obj::CWalkComponent::off_ladder_bottom
0x003ca560: Obj::CWalkComponent::off_ladder_bottom_complete
0x003ca5c8: Obj::CWalkComponent::off_ladder_top
0x003ca840: Obj::CWalkComponent::off_ladder_top_to_ground_complete
0x003ca8a8: Obj::CWalkComponent::off_ladder_top_to_air_complete
0x003ca900: Obj::CCrownComponent::s_create
0x003ca928: Obj::CCrownComponent::s_register
0x003ca958: Obj::CCrownComponent::CCrownComponent
0x003ca9a0: Obj::CCrownComponent::_CCrownComponent
0x003ca9f0: Obj::CCrownComponent::InitFromStructure
0x003ca9f8: Obj::CCrownComponent::RefreshFromStructure
0x003caa20: Obj::CCrownComponent::Update
0x003caba0: CFuncs::ScriptZoneLoadedAndParsed
0x003cac10: Obj::CCrownComponent::PlaceOnKing
0x003cac20: Obj::CCrownComponent::RemoveFromWorld
0x003cac28: Obj::CCrownComponent::RemoveFromKing
0x003cac30: Obj::CCrownComponent::OnKing
0x003cac38: Obj::CCrownComponent::InitCrown
0x003cac70: Obj::CCrownComponent::CallMemberFunction
0x003cad10: Obj::CCrownComponent::CallMemberFunction
0x003cad18: Obj::CCrownComponent::GetDebugInfo
0x003cad78: CFuncs::ScriptSetGSIdleProcParams
0x003cadb0: global constructors keyed to c__skate7_code_sk_components_crowncomponent.cppO0oaaa
0x003cadd0: Obj::CGoldComponent::s_create
0x003cadf8: Obj::CGoldComponent::s_register
0x003cae28: Obj::CGoldComponent::CGoldComponent
0x003cae70: Obj::CGoldComponent::_CGoldComponent
0x003cae80: CFuncs::MultiParseNodeArrayCallBack
0x003caea0: CFuncs::ScriptPrintNodeArrayParsingStatus
0x003caec0: Obj::CGoldComponent::InitFromStructure
0x003caec8: Obj::CGoldComponent::RefreshFromStructure
0x003caef0: Obj::CGoldComponent::Update
0x003cb078: Obj::CGoldComponent::PlaceOnGoldOwner
0x003cb088: Obj::CGoldComponent::RemoveFromWorld
0x003cb090: Obj::CGoldComponent::RemoveFromGoldOwner
0x003cb098: Obj::CGoldComponent::OnGoldOwner
0x003cb0a0: Obj::CGoldComponent::InitGold
0x003cb0d8: Obj::CGoldComponent::CallMemberFunction
0x003cb178: Obj::CGoldComponent::CallMemberFunction
0x003cb180: Obj::CGoldComponent::GetDebugInfo
0x003cb218: global constructors keyed to c__skate7_code_sk_components_GoldComponent.cppZVoaaa
0x003cb238: Obj::CWalkAnimator::InitSpeedLevels
0x003cb380: Obj::CWalkAnimator::_CWalkAnimator
0x003cb3d8: Obj::CWalkAnimator::Init
0x003cb408: Obj::CWalkAnimator::Update
0x003cb588: CFuncs::ScriptNodeArrayBusy
0x003cb5a8: CFuncs::ScriptLoadNodeArray
0x003cb5e8: Obj::CWalkAnimator::GetAnimation
0x003cb638: Obj::CCompassDisplayComponent::s_create
0x003cb660: Obj::CCompassDisplayComponent::s_register
0x003cb690: Obj::CCompassDisplayComponent::CCompassDisplayComponent
0x003cb6d0: Obj::CCompassDisplayComponent::_CCompassDisplayComponent
0x003cb738: Obj::CCompassDisplayComponent::InitFromStructure
0x003cb740: Obj::CCompassDisplayComponent::RefreshFromStructure
0x003cb748: Obj::CCompassDisplayComponent::Finalize
0x003cb788: Obj::CCompassDisplayComponent::Update
0x003cb7a8: Obj::CCompassDisplayComponent::CallMemberFunction
0x003cb848: Obj::CCompassDisplayComponent::CallMemberFunction
0x003cb850: Obj::CCompassDisplayComponent::GetDebugInfo
0x003cb858: Obj::CCompassDisplayComponent::MembFunc_CompassDisplay_SetParams
0x003cb8a8: CFuncs::ScriptNodeArrayManLoad
0x003cb920: CFuncs::ScriptPFXManLoad
0x003cb938: global constructors keyed to c__skate7_code_sk_components_CompassDisplayComponent.cppXZoaaa
0x003cb958: Obj::CCompassBlipComponent::s_create
0x003cb980: Obj::CCompassBlipComponent::s_register
0x003cb9b0: Obj::CCompassBlipComponent::CCompassBlipComponent
0x003cb9f0: Obj::CCompassBlipComponent::_CCompassBlipComponent
0x003cba58: Obj::CCompassBlipComponent::InitFromStructure
0x003cba98: Obj::CCompassBlipComponent::RefreshFromStructure
0x003cbaa0: Obj::CCompassBlipComponent::Update
0x003cbac0: Obj::CCompassBlipComponent::CallMemberFunction
0x003cbae0: CFuncs::ScriptNodeArrayManUnload
0x003cbb48: CFuncs::ScriptResetCamera
0x003cbb60: Obj::CCompassBlipComponent::CallMemberFunction
0x003cbb68: Obj::CCompassBlipComponent::GetDebugInfo
0x003cbb70: Obj::CCompassBlipComponent::MembFunc_Blip_RunScript
0x003cbb90: Obj::CCompassBlipComponent::MembFunc_Blip_On
0x003cbba0: CFuncs::ScriptResetModelViewerCamera
0x003cbba8: Obj::CCompassBlipComponent::MembFunc_Blip_Off
0x003cbc08: CFuncs::ScriptSetViewMode
0x003cbcd8: global constructors keyed to c__skate7_code_sk_components_CompassBlipComponent.cpp9Uoaaa
0x003cbcf8: Obj::CSkaterAbilityComponent::s_create
0x003cbd20: Obj::CSkaterAbilityComponent::s_register
0x003cbd50: Obj::CSkaterAbilityComponent::CSkaterAbilityComponent
0x003cbd90: CFuncs::ScriptClearViewerObject
0x003cbd98: Obj::CSkaterAbilityComponent::_CSkaterAbilityComponent
0x003cbdc0: Obj::CSkaterAbilityComponent::InitFromStructure
0x003cbdc8: Obj::CSkaterAbilityComponent::Finalize
0x003cbe08: Obj::CSkaterAbilityComponent::RefreshFromStructure
0x003cbe30: Obj::CSkaterAbilityComponent::Update
0x003cbe38: Obj::CSkaterAbilityComponent::WriteIntoStructure
0x003cbf08: Obj::CSkaterAbilityComponent::ReadFromStructure
